sender,receiver,amount,timestamp,is_fraud
0xa3ce8806e55965a7441cf2ce1a8c52012392c60c,0xab0281f27ecf44d5a137e34aa8227e81691fb16b,6676.387020467553,2025-04-05 19:40:35,1
0xa78bc6ba323e4b481462e1c2d8d8573569d9d7d4,0x571ea50a33d9ffff29a6ed42978d2655d1409aec,5353.729739303097,2025-04-16 19:40:35,0
0xa36e84dcde577806bdd327b9448388a70d7e2bea,0x52cf794d26626be580a6550cdb709e2953c21883,256.2736609756672,2025-04-05 19:40:35,0
0xa656ebfccf42d3dcb648bfea434807469325148b,0x4086f85af3f4e94ca4d6cf747456d4ced7f83591,4457.714961707032,2025-04-07 19:40:35,0
0x3355f88f5f0dce017a5b9af065a32a1088e09bb2,0x9317179256dc8bdcfd481446df51f8e0333d1b0a,212.19857401353397,2025-03-28 19:40:35,0
0xbbab85040008412d7cb06650b43811122d64b203,0x2dca4985dd093a5d791dc9a77695d05b683319b6,2806.4943131282635,2025-04-12 19:40:35,1
0x2836042eabe9f46d5a0474bfbc89484ea2394983,0xed792e7b263cd4746875d081503cb41f48c1eba4,2028.2029106304576,2025-03-29 19:40:35,1
0xff21eb33e42b94507e4249020e2441829600db4b,0x6574d8c7547a805257ed917be6c6ea8c44084e2a,636.7319494533689,2025-04-22 19:40:35,1
0x7a6478f287bf6a7dcdaaed88260eee0cda78a124,0x62387a7f5536aa4e31914119b82b3dfb93a26a58,3741.155331679509,2025-04-07 19:40:35,0
0x9040329b6a652bd9adb14e371cb9869c922a574b,0x25d94f6a1cdf643d6b69dd4ffa83754ede8aa205,8698.587982640636,2025-03-28 19:40:35,1
0xa78bc6ba323e4b481462e1c2d8d8573569d9d7d4,0xe3972d377b09facdfe9d87747d498d1d44acbec6,3636.8005428333713,2025-03-29 19:40:35,0
0xb423c72238980e14d50f1616192e46ad9c1df660,0x2eeea09a3eb4152b08d1e3c368ea63fbbf7e79e0,229.73677816131993,2025-03-28 19:40:35,0
0x60de6689160343390d148af48395fd86780e236d,0x86a250d49d910206a707b15af1757e8b9ffd615b,7772.304307569906,2025-04-01 19:40:35,0
0x2dca4985dd093a5d791dc9a77695d05b683319b6,0xb42100ed175036754b20d0fbaa474d65183d6b4a,4663.982473564806,2025-04-12 19:40:35,1
0x07e2032626b8d4d674190d6699a2b8e44705b2a7,0x8f3ae6e09ab4d5b22ce5cf1837a4fc85a5fbcf08,4883.990187621824,2025-04-02 19:40:35,0
0x9d2df2c8a4d3d6296b1951dc3f82ad80be40ad30,0x4086f85af3f4e94ca4d6cf747456d4ced7f83591,5441.136071491613,2025-03-29 19:40:35,0
0x7a6478f287bf6a7dcdaaed88260eee0cda78a124,0xab0281f27ecf44d5a137e34aa8227e81691fb16b,5163.779057580032,2025-04-16 19:40:35,1
0x25d94f6a1cdf643d6b69dd4ffa83754ede8aa205,0x680db2c3cd4aa18e0e6dbb950921c3a1f4b756b0,7248.646180875971,2025-04-05 19:40:35,0
0xcf0c31442bde1b3fa9963c1cad0d9c10b72f3edc,0x1e7d182c4c654dc9c8d92b7f0ecbc6ef40b99274,6056.393865666951,2025-04-19 19:40:35,0
0xcf0c31442bde1b3fa9963c1cad0d9c10b72f3edc,0x92e39d7475b45d0040ad11c6fb2a9d79303f2a47,2278.1604433345897,2025-04-10 19:40:35,0
0xd1d34a3ce1fdd6458f161d6f503a6694b02db4d6,0xbbab85040008412d7cb06650b43811122d64b203,6829.244166138979,2025-04-14 19:40:35,0
0xb42100ed175036754b20d0fbaa474d65183d6b4a,0x25d94f6a1cdf643d6b69dd4ffa83754ede8aa205,8163.8827810651765,2025-03-26 19:40:35,0
0x905f73f962e1e9fe991205fa646e16ad5747218d,0x0ef45e88e0ab11264a37237ea50a9394bca63843,5647.871553444254,2025-04-11 19:40:35,1
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0xc1a02879d4cd38007c4e1f9563431c8581f621bf,8032.512790267594,2025-04-10 19:40:35,0
0x7be96e2bc0165d04aab0ac18809390a7f9abd570,0x1e7d182c4c654dc9c8d92b7f0ecbc6ef40b99274,8857.37648498779,2025-04-13 19:40:35,1
0x930dd8f82ea4b2330659298f69beb710c7788d5c,0x2dca4985dd093a5d791dc9a77695d05b683319b6,2805.713339730018,2025-04-05 19:40:35,0
0x7a91ebd9582c44c48f7502e3bd5c0f3ae096f8b4,0x4bf5a906b5e4b03f122ae44bc75d87e5300ba96a,5337.482777487784,2025-03-25 19:40:35,1
0xbbab85040008412d7cb06650b43811122d64b203,0x506a16f7dfeb5d3f8ae576bb45abc7ed5422060a,1939.5232296697807,2025-04-12 19:40:35,1
0xe1fa657755d47c1cd2cf9e3ec9a21c0ba89a21a8,0x4b6e8f437d9dab30771cd39933e47d07e2a78087,7864.789339828677,2025-04-08 19:40:35,0
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0x4b6e8f437d9dab30771cd39933e47d07e2a78087,4013.7569517217885,2025-04-20 19:40:35,0
0x3ec7794c0807f0006f92f2988c23e839ba45b1d4,0x4981c52fd80b291aee0ba72a3bce4b895cb84db9,2818.218300700068,2025-04-07 19:40:35,1
0x0ef45e88e0ab11264a37237ea50a9394bca63843,0x4b13f3972efd3c8d48c0308c72fafa31be16eadf,8092.064122383559,2025-03-28 19:40:35,1
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0x504daf1bb26f01df58899c4e73243b3f2f23b91c,2385.118523689705,2025-04-15 19:40:35,1
0x7a91ebd9582c44c48f7502e3bd5c0f3ae096f8b4,0x3ef20beeebaf720bfa188294bc95f125891022c5,1118.341743251731,2025-04-09 19:40:35,0
0xcdf55a8c69edf785110381764cc9ccd50fab6e42,0x7b643ee5b132e60737fbf3e61b52ab3c170857f0,7409.397112038963,2025-04-17 19:40:35,1
0xa7c782f61d0a5f98996931b60757c71068fbf2ca,0x7a6478f287bf6a7dcdaaed88260eee0cda78a124,8239.974981907037,2025-04-19 19:40:35,1
0xa656ebfccf42d3dcb648bfea434807469325148b,0xf8fb64d0fdcbb580c659a7da1bb881ca82b95d9e,6995.3828952158465,2025-04-17 19:40:35,1
0xe8133cb087e12c5c025956bc7d551e19bfae1aaa,0x30cd868215b3977a641f17440bc070defc2ffda1,7903.029080349086,2025-04-20 19:40:35,0
0x66abe4f1d2276ab4958b13c2262966e79487dc75,0x58bd5dde403d21fe5abd895043e0815a11ab4a1f,4808.17116936182,2025-04-21 19:40:35,1
0x506a16f7dfeb5d3f8ae576bb45abc7ed5422060a,0x59bda0ffc46a0baad10d7d2356c2018556c8a9e2,6981.972574492855,2025-04-01 19:40:35,0
0x7eac51107adc73bd019485443f6b6aca0584eded,0xe98d81b4fcc0b59365dbfab96e79c1a124d609f6,2520.1701806369856,2025-04-21 19:40:35,1
0xb0457fe824ce94ebbd2f64d576f23c1e2258bebf,0x17b266ad03c6d2664852c9fd92940bee3410da4a,8020.968261790337,2025-03-26 19:40:35,1
0x506a16f7dfeb5d3f8ae576bb45abc7ed5422060a,0x7490c07d60e8853e846034b0b7adfbe2d400fbb2,8632.336869622346,2025-03-24 19:40:35,1
0xe3c1a46fb25ec65fbc3318e01e326ffc866451ec,0x94b7e6c1680a7a19365908606da9d3a1c85167b5,7703.040825695703,2025-04-10 19:40:35,0
0x93ab5cb4c589bb41be798654e326848ac25abde0,0x64d4d7190ec1bd5dd105c58b4253ac0767052e9e,4738.859319122502,2025-04-04 19:40:35,0
0x7a6478f287bf6a7dcdaaed88260eee0cda78a124,0xed792e7b263cd4746875d081503cb41f48c1eba4,5369.399944958,2025-04-17 19:40:35,0
0x9d2df2c8a4d3d6296b1951dc3f82ad80be40ad30,0x62387a7f5536aa4e31914119b82b3dfb93a26a58,5038.65351495933,2025-04-14 19:40:35,0
0x4bf5a906b5e4b03f122ae44bc75d87e5300ba96a,0x62387a7f5536aa4e31914119b82b3dfb93a26a58,3035.9660114516437,2025-04-09 19:40:35,0
0x25d94f6a1cdf643d6b69dd4ffa83754ede8aa205,0xd1bc9e51b453f51931cb51bb1f46a45bdba0ba59,2484.7004643020955,2025-03-24 19:40:35,1
0x0ef45e88e0ab11264a37237ea50a9394bca63843,0xbbab85040008412d7cb06650b43811122d64b203,7554.6271623263965,2025-04-05 19:40:35,1
0x04c0f7b42a24978786a9cf1a7f90bdc3f2cdb70f,0x506a16f7dfeb5d3f8ae576bb45abc7ed5422060a,5178.493098566631,2025-03-25 19:40:35,1
0x55c1c7fb4b6f0d8862976519e9042ddabaff0408,0x8f3ae6e09ab4d5b22ce5cf1837a4fc85a5fbcf08,3328.9499934162495,2025-04-18 19:40:35,1
0x71fe5361ce6121fb14a8000c54e9b39b78eda554,0x897f0bda8b632da85c647a18bdb0d7b22e07e71f,5707.036329237635,2025-04-11 19:40:35,0
0x17b266ad03c6d2664852c9fd92940bee3410da4a,0xf65ac12de3f9a20a844482e1ad881cbf1db467a6,3682.9548642867617,2025-04-22 19:40:35,0
0x9317179256dc8bdcfd481446df51f8e0333d1b0a,0x7be96e2bc0165d04aab0ac18809390a7f9abd570,8850.9984652696,2025-04-10 19:40:35,1
0x7a91ebd9582c44c48f7502e3bd5c0f3ae096f8b4,0x7a6478f287bf6a7dcdaaed88260eee0cda78a124,3840.515638971828,2025-04-15 19:40:35,0
0xc9ff22b568f65025595d4bb51a44966cece71c5b,0x64d4d7190ec1bd5dd105c58b4253ac0767052e9e,7025.779438428386,2025-04-12 19:40:35,0
0xbbab85040008412d7cb06650b43811122d64b203,0x680db2c3cd4aa18e0e6dbb950921c3a1f4b756b0,7053.779747770937,2025-04-04 19:40:35,0
0xd1bc9e51b453f51931cb51bb1f46a45bdba0ba59,0x3ec7794c0807f0006f92f2988c23e839ba45b1d4,2677.1412029444114,2025-03-25 19:40:35,1
0x7eac51107adc73bd019485443f6b6aca0584eded,0x93ab5cb4c589bb41be798654e326848ac25abde0,986.1380429533276,2025-04-10 19:40:35,0
0x58bd5dde403d21fe5abd895043e0815a11ab4a1f,0x5c6ae4c6075733de39c9c28f3ab8f16ed0905a63,5480.580533946497,2025-04-22 19:40:35,0
0x52cf794d26626be580a6550cdb709e2953c21883,0x897f0bda8b632da85c647a18bdb0d7b22e07e71f,2703.7114104632983,2025-04-01 19:40:35,0
0x04bf80c58282a9eee37ec8de62d21708b910d4c7,0xc1a02879d4cd38007c4e1f9563431c8581f621bf,2957.907704922195,2025-04-20 19:40:35,0
0x6574d8c7547a805257ed917be6c6ea8c44084e2a,0x571ea50a33d9ffff29a6ed42978d2655d1409aec,3929.5170634035353,2025-03-30 19:40:35,0
0x7a6478f287bf6a7dcdaaed88260eee0cda78a124,0x04bf80c58282a9eee37ec8de62d21708b910d4c7,8663.21150560873,2025-04-19 19:40:35,1
0xd1d34a3ce1fdd6458f161d6f503a6694b02db4d6,0xb42100ed175036754b20d0fbaa474d65183d6b4a,1315.3949918468359,2025-04-02 19:40:35,0
0x66abe4f1d2276ab4958b13c2262966e79487dc75,0x7b643ee5b132e60737fbf3e61b52ab3c170857f0,1170.504341251445,2025-03-28 19:40:35,1
0xcdf55a8c69edf785110381764cc9ccd50fab6e42,0x93ab5cb4c589bb41be798654e326848ac25abde0,5489.162477054836,2025-03-28 19:40:35,0
0xf8fb64d0fdcbb580c659a7da1bb881ca82b95d9e,0x55c1c7fb4b6f0d8862976519e9042ddabaff0408,5971.5913774270775,2025-03-27 19:40:35,0
0xb423c72238980e14d50f1616192e46ad9c1df660,0xc9ff22b568f65025595d4bb51a44966cece71c5b,5393.878304801016,2025-04-10 19:40:35,1
0x3355f88f5f0dce017a5b9af065a32a1088e09bb2,0x6574d8c7547a805257ed917be6c6ea8c44084e2a,7560.494015548745,2025-04-19 19:40:35,1
0xc343499cd5edd05b6a62c15374db8e8aeecee683,0xf8fb64d0fdcbb580c659a7da1bb881ca82b95d9e,8804.89729319418,2025-04-14 19:40:35,1
0xb42100ed175036754b20d0fbaa474d65183d6b4a,0x86a250d49d910206a707b15af1757e8b9ffd615b,6130.955862965345,2025-04-19 19:40:35,0
0x64d4d7190ec1bd5dd105c58b4253ac0767052e9e,0xa656ebfccf42d3dcb648bfea434807469325148b,6800.906330461789,2025-04-03 19:40:35,0
0x04c0f7b42a24978786a9cf1a7f90bdc3f2cdb70f,0xf65ac12de3f9a20a844482e1ad881cbf1db467a6,4121.083340326523,2025-04-20 19:40:35,0
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0x3ef20beeebaf720bfa188294bc95f125891022c5,1197.8077513002384,2025-04-19 19:40:35,0
0xf8fb64d0fdcbb580c659a7da1bb881ca82b95d9e,0x3ef20beeebaf720bfa188294bc95f125891022c5,1943.6058965824113,2025-04-09 19:40:35,0
0x64d4d7190ec1bd5dd105c58b4253ac0767052e9e,0x30cd868215b3977a641f17440bc070defc2ffda1,546.1425621750026,2025-04-04 19:40:35,0
0x64bb298d527c67df89613f6c8d3fd22be19d135f,0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,4913.316026884039,2025-04-22 19:40:35,0
0xb0457fe824ce94ebbd2f64d576f23c1e2258bebf,0x58bd5dde403d21fe5abd895043e0815a11ab4a1f,4851.191757638279,2025-03-30 19:40:35,1
0x04bf80c58282a9eee37ec8de62d21708b910d4c7,0x5e990efc4e213f7051bb279ca67779304b41ea01,9415.694461045143,2025-04-05 19:40:35,0
0x3bbd3dd9696da38ad30fe45841717878c469af5c,0x1207e8666a1c2ebc8b57c0f6ed1b853f193985ee,6447.847422580887,2025-03-30 19:40:35,1
0x4bf5a906b5e4b03f122ae44bc75d87e5300ba96a,0x55124f9a3077b1758606e314373c44fdf4133ce2,4522.358761904119,2025-03-24 19:40:35,0
0xe1fa657755d47c1cd2cf9e3ec9a21c0ba89a21a8,0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,3473.888151207555,2025-04-14 19:40:35,1
0xb2f8bcd0408afc9cc5e5c9f6db00ab43c518be7d,0xd1bc9e51b453f51931cb51bb1f46a45bdba0ba59,237.35527510188726,2025-04-22 19:40:35,1
0x504daf1bb26f01df58899c4e73243b3f2f23b91c,0xb0457fe824ce94ebbd2f64d576f23c1e2258bebf,2013.9566120927175,2025-04-17 19:40:35,1
0x5552a31af0aa48ca5f82aae6cfe36b82b13ff8be,0xd2eb0c2abf4a7287371605b5bd37ea5f29d758ce,6676.484196999844,2025-03-26 19:40:35,0
0x72d92c38f9773fccaea5a871d7efc317e0b8a19e,0x55c1c7fb4b6f0d8862976519e9042ddabaff0408,9583.501103297958,2025-04-18 19:40:35,1
0x55c1c7fb4b6f0d8862976519e9042ddabaff0408,0x72d92c38f9773fccaea5a871d7efc317e0b8a19e,8495.837445767966,2025-04-18 19:40:35,1
0x66abe4f1d2276ab4958b13c2262966e79487dc75,0xd6e90ac54783c0404366cce4249d5d166b9947b1,2449.0229619950233,2025-03-24 19:40:35,1
0x930dd8f82ea4b2330659298f69beb710c7788d5c,0x60de6689160343390d148af48395fd86780e236d,5099.557170824358,2025-04-13 19:40:35,1
0xd2eb0c2abf4a7287371605b5bd37ea5f29d758ce,0xab0281f27ecf44d5a137e34aa8227e81691fb16b,8415.081746633501,2025-04-13 19:40:35,1
0xab0281f27ecf44d5a137e34aa8227e81691fb16b,0xe8133cb087e12c5c025956bc7d551e19bfae1aaa,1161.963989845012,2025-04-19 19:40:35,1
0xc343499cd5edd05b6a62c15374db8e8aeecee683,0xe1fa657755d47c1cd2cf9e3ec9a21c0ba89a21a8,3432.708963476489,2025-03-29 19:40:35,1
0x571ea50a33d9ffff29a6ed42978d2655d1409aec,0xc343499cd5edd05b6a62c15374db8e8aeecee683,3993.112084101554,2025-03-24 19:40:35,0
0xcdf55a8c69edf785110381764cc9ccd50fab6e42,0x571ea50a33d9ffff29a6ed42978d2655d1409aec,7549.34013289348,2025-03-30 19:40:35,0
0x2eeea09a3eb4152b08d1e3c368ea63fbbf7e79e0,0x55124f9a3077b1758606e314373c44fdf4133ce2,2114.916996888044,2025-03-27 19:40:35,0
0x1e7d182c4c654dc9c8d92b7f0ecbc6ef40b99274,0x58bd5dde403d21fe5abd895043e0815a11ab4a1f,2862.785408703324,2025-04-02 19:40:35,0
0xe37dbb30e5863f74ceea1e5091f83e2610ef5a34,0x64bb298d527c67df89613f6c8d3fd22be19d135f,4683.263157633879,2025-03-31 19:40:35,0
0x177ac28f90bdf4a08847e0cddbf7b928e618f10d,0x504daf1bb26f01df58899c4e73243b3f2f23b91c,3155.6072878304913,2025-04-22 19:40:35,0
0xf65ac12de3f9a20a844482e1ad881cbf1db467a6,0x30cd868215b3977a641f17440bc070defc2ffda1,563.8677386475072,2025-03-25 19:40:35,0
0x0ef45e88e0ab11264a37237ea50a9394bca63843,0x04c0f7b42a24978786a9cf1a7f90bdc3f2cdb70f,5333.788838437865,2025-04-14 19:40:35,0
0x62387a7f5536aa4e31914119b82b3dfb93a26a58,0x4bf5a906b5e4b03f122ae44bc75d87e5300ba96a,9503.258669872379,2025-04-13 19:40:35,1
0x177ac28f90bdf4a08847e0cddbf7b928e618f10d,0x456d2865e0f428e6a0447d9f2f881b2cf7fccba1,7470.363921237084,2025-04-01 19:40:35,0
0xd6e90ac54783c0404366cce4249d5d166b9947b1,0x8f3ae6e09ab4d5b22ce5cf1837a4fc85a5fbcf08,2712.177643687472,2025-04-20 19:40:35,0
0xe98d81b4fcc0b59365dbfab96e79c1a124d609f6,0x92e39d7475b45d0040ad11c6fb2a9d79303f2a47,5178.724674761546,2025-03-29 19:40:35,0
0x6574d8c7547a805257ed917be6c6ea8c44084e2a,0xd1d34a3ce1fdd6458f161d6f503a6694b02db4d6,8694.759626143064,2025-04-11 19:40:35,1
0x9a6e6cb1132949a7058bf3e4bdbb682434ab1bbf,0x0ad4fc3d0cd828cebea663f3cf35cc7d7d613d93,1995.8527014581664,2025-03-26 19:40:35,0
0xd6e90ac54783c0404366cce4249d5d166b9947b1,0x04bf80c58282a9eee37ec8de62d21708b910d4c7,5637.334350842325,2025-04-11 19:40:35,1
0x17b266ad03c6d2664852c9fd92940bee3410da4a,0xa7c782f61d0a5f98996931b60757c71068fbf2ca,638.5952688956022,2025-03-29 19:40:35,1
0x0ad4fc3d0cd828cebea663f3cf35cc7d7d613d93,0xd2eb0c2abf4a7287371605b5bd37ea5f29d758ce,3056.301536827622,2025-04-15 19:40:35,0
0xa7c782f61d0a5f98996931b60757c71068fbf2ca,0x17b266ad03c6d2664852c9fd92940bee3410da4a,273.75159953330564,2025-03-24 19:40:35,1
0x62387a7f5536aa4e31914119b82b3dfb93a26a58,0xcf0c31442bde1b3fa9963c1cad0d9c10b72f3edc,7336.7978608705325,2025-04-21 19:40:35,0
0x4b13f3972efd3c8d48c0308c72fafa31be16eadf,0xb2f8bcd0408afc9cc5e5c9f6db00ab43c518be7d,4916.616468098144,2025-03-25 19:40:35,0
0x93ab5cb4c589bb41be798654e326848ac25abde0,0x93ab5cb4c589bb41be798654e326848ac25abde0,5853.26875657716,2025-03-29 19:40:35,0
0x9317179256dc8bdcfd481446df51f8e0333d1b0a,0x1207e8666a1c2ebc8b57c0f6ed1b853f193985ee,5387.654730797061,2025-04-06 19:40:35,0
0x504daf1bb26f01df58899c4e73243b3f2f23b91c,0x72d92c38f9773fccaea5a871d7efc317e0b8a19e,9282.298116596947,2025-04-21 19:40:35,1
0x04bf80c58282a9eee37ec8de62d21708b910d4c7,0xd6e90ac54783c0404366cce4249d5d166b9947b1,7693.084087500104,2025-04-05 19:40:35,0
0x64bb298d527c67df89613f6c8d3fd22be19d135f,0xb0457fe824ce94ebbd2f64d576f23c1e2258bebf,2255.348528319798,2025-04-17 19:40:35,0
0x60de6689160343390d148af48395fd86780e236d,0xd2eb0c2abf4a7287371605b5bd37ea5f29d758ce,2383.870523896687,2025-03-25 19:40:35,0
0x2eeea09a3eb4152b08d1e3c368ea63fbbf7e79e0,0xd6e90ac54783c0404366cce4249d5d166b9947b1,3889.522102678081,2025-03-24 19:40:35,0
0x72d92c38f9773fccaea5a871d7efc317e0b8a19e,0xa36e84dcde577806bdd327b9448388a70d7e2bea,6741.587425269055,2025-04-18 19:40:35,0
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0x7c469bf11a09ad2003eb6298ec1938c463871b00,6043.78270208333,2025-04-15 19:40:35,0
0x4b6e8f437d9dab30771cd39933e47d07e2a78087,0xd6e90ac54783c0404366cce4249d5d166b9947b1,1084.4216136988748,2025-04-21 19:40:35,1
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0xb0457fe824ce94ebbd2f64d576f23c1e2258bebf,8975.52421999674,2025-04-01 19:40:35,0
0x86a250d49d910206a707b15af1757e8b9ffd615b,0x9d2df2c8a4d3d6296b1951dc3f82ad80be40ad30,9764.627777191146,2025-04-21 19:40:35,1
0x9a6e6cb1132949a7058bf3e4bdbb682434ab1bbf,0x1207e8666a1c2ebc8b57c0f6ed1b853f193985ee,669.4816913882455,2025-03-26 19:40:35,1
0xc9ff22b568f65025595d4bb51a44966cece71c5b,0x7eac51107adc73bd019485443f6b6aca0584eded,6726.902295959051,2025-03-29 19:40:35,0
0x58bd5dde403d21fe5abd895043e0815a11ab4a1f,0x04bf80c58282a9eee37ec8de62d21708b910d4c7,1344.9003337479605,2025-04-02 19:40:35,0
0x571ea50a33d9ffff29a6ed42978d2655d1409aec,0x3bbd3dd9696da38ad30fe45841717878c469af5c,552.268416653826,2025-03-25 19:40:35,0
0x92e39d7475b45d0040ad11c6fb2a9d79303f2a47,0xb0457fe824ce94ebbd2f64d576f23c1e2258bebf,7160.8917215102365,2025-04-11 19:40:35,1
0x897f0bda8b632da85c647a18bdb0d7b22e07e71f,0x64d4d7190ec1bd5dd105c58b4253ac0767052e9e,727.7780455658723,2025-03-27 19:40:35,0
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,9239.184608185582,2025-03-28 19:40:35,1
0x94b7e6c1680a7a19365908606da9d3a1c85167b5,0xa7c782f61d0a5f98996931b60757c71068fbf2ca,7085.235729455502,2025-04-21 19:40:35,0
0x51344950cc480d6b96c89cef7f4d6d59af097b0b,0x1e7d182c4c654dc9c8d92b7f0ecbc6ef40b99274,959.583719215767,2025-03-23 19:40:35,1
0x64d4d7190ec1bd5dd105c58b4253ac0767052e9e,0xe3c1a46fb25ec65fbc3318e01e326ffc866451ec,8086.383453202765,2025-04-15 19:40:35,1
0xd1d34a3ce1fdd6458f161d6f503a6694b02db4d6,0x897f0bda8b632da85c647a18bdb0d7b22e07e71f,1177.0529178236116,2025-04-10 19:40:35,0
0x60de6689160343390d148af48395fd86780e236d,0x5e990efc4e213f7051bb279ca67779304b41ea01,512.7094106902567,2025-03-26 19:40:35,1
0x94b7e6c1680a7a19365908606da9d3a1c85167b5,0xd6e90ac54783c0404366cce4249d5d166b9947b1,4350.551965934962,2025-04-16 19:40:35,0
0xa36e84dcde577806bdd327b9448388a70d7e2bea,0x64d4d7190ec1bd5dd105c58b4253ac0767052e9e,6726.521529994061,2025-04-08 19:40:35,0
0x1207e8666a1c2ebc8b57c0f6ed1b853f193985ee,0xab0281f27ecf44d5a137e34aa8227e81691fb16b,2699.520108297349,2025-04-05 19:40:35,1
0xd6e90ac54783c0404366cce4249d5d166b9947b1,0xd6e90ac54783c0404366cce4249d5d166b9947b1,9919.54664141962,2025-04-10 19:40:35,1
0xe37dbb30e5863f74ceea1e5091f83e2610ef5a34,0x930dd8f82ea4b2330659298f69beb710c7788d5c,299.322136292574,2025-04-04 19:40:35,0
0xe1fa657755d47c1cd2cf9e3ec9a21c0ba89a21a8,0xd6e90ac54783c0404366cce4249d5d166b9947b1,6302.546986789702,2025-04-12 19:40:35,0
0xbbab85040008412d7cb06650b43811122d64b203,0x25d94f6a1cdf643d6b69dd4ffa83754ede8aa205,2370.773777428952,2025-03-29 19:40:35,1
0xa7c782f61d0a5f98996931b60757c71068fbf2ca,0x8f3ae6e09ab4d5b22ce5cf1837a4fc85a5fbcf08,9187.874813789555,2025-04-17 19:40:35,1
0x4086f85af3f4e94ca4d6cf747456d4ced7f83591,0x4b13f3972efd3c8d48c0308c72fafa31be16eadf,8247.043967421783,2025-04-20 19:40:35,1
0x456d2865e0f428e6a0447d9f2f881b2cf7fccba1,0x1e7d182c4c654dc9c8d92b7f0ecbc6ef40b99274,455.60432900608316,2025-04-05 19:40:35,1
0x1207e8666a1c2ebc8b57c0f6ed1b853f193985ee,0x86a250d49d910206a707b15af1757e8b9ffd615b,545.6850343539506,2025-04-21 19:40:35,0
0x93ab5cb4c589bb41be798654e326848ac25abde0,0x4fbc7ac75ecfb7d9bc8d6b0068fe9df0afcc1f32,8289.687722746134,2025-04-15 19:40:35,1
0xa7c782f61d0a5f98996931b60757c71068fbf2ca,0x8f3ae6e09ab4d5b22ce5cf1837a4fc85a5fbcf08,8392.908540682804,2025-04-17 19:40:35,1
0x11e710efdd882cee596cfb984fb64f345c838c91,0xc1bb70e097ed559d8ab5721463ea9070231bc46c,2230.6537101001836,2025-04-04 19:40:35,0
0x3355f88f5f0dce017a5b9af065a32a1088e09bb2,0xa78bc6ba323e4b481462e1c2d8d8573569d9d7d4,4832.604833819687,2025-03-28 19:40:35,0
0x40f4101964c2b1edcc2730ce55d734cf8c705ba6,0x86a250d49d910206a707b15af1757e8b9ffd615b,7472.144976722707,2025-03-28 19:40:35,0
